4.690459423223402,2.1530912576119157,5.964475265145896,8.845812147161723,2.867933788368555,9.967741613352525,3.550014098913591,0.23418613544061606,3.5988790000564466,5.655059565806231
6.357721219805885,3.3635713441823887,3.652318561271181,6.076723549629964,4.685976538047912,5.065601057615269,3.8723202493248863,8.322119042026957,3.001369529905106,6.788196049563919
1.428534084950538,4.626383521200747,7.38311899141551,1.2249339759412803,3.141105494640338,3.335659272095662,5.2102223100656575,6.60415222930245,1.6523612749689354,8.319297068480886
9.31805797450616,2.2769373938777893,1.0027792982890815,4.193866464708639,7.676823948122356,5.689401976213419,7.536807846318395,0.2965769962826048,2.77733863564492,7.765391557329221
8.320888012695109,1.2190443882044977,9.45569352892922,9.074991342244314,9.188463032516832,7.008760015207206,7.515889128614654,4.988323265260109,9.214800327968824,8.48960401762944
3.121337560505326,1.3461287414928225,4.273664278426733,4.8628820794887755,5.0195632586886285,9.320084662509469,3.737101689127851,9.835785897253903,6.181052811167723,1.6198521057935744
2.7296461279607556,0.8303464365088564,9.205736714579027,5.050987089676821,0.6187461171976338,4.689938544673712,1.8265920918255563,9.639631187859774,5.128409989398996,8.375303940886873
9.5617529271611,8.145059695157435,4.70304885804532,1.6259096082651614,7.430517004192837,5.6569053910101585,6.278479094840207,4.316418284023735,8.305135848064939,2.4668405163404463
1.95809116259266,2.396113481617548,5.20789247283777,2.2563953483695967,0.053494388154970984,6.016639099297344,8.924420200464606,9.746342656362518,8.385242662679824,8.752716408706393
7.576208410666951,4.547792675289978,6.243059256597741,3.947772502863398,8.127721353175737,4.725304786082555,3.692192774879881,0.17350079153768738,2.294393362602393,8.382233914611575
