1.062327971,0.853004013,2.806262573,1.417438321,5.040265663,3.040375631,2.744050164,5.837070487,4.16233867,1.39855687
1.072680855,2.299889508,3.239231733,2.720504736,5.401026941,3.682030789,2.118139309,5.598422493,4.046545081,3.155208788
1.069789864,0.291072852,2.039882279,1.383747379,5.491758457,2.57459036,2.344403238,5.04571934,4.124663203,3.132629509
1.068677497,1.691356943,3.689175583,0.927216763,5.022962559,2.287136965,2.173413345,5.379228361,4.023078135,3.997806332
1.063791358,0.596657698,2.198668669,0.523464532,5.475812837,3.086124656,2.958284699,5.590164293,4.07758807,2.99018062
1.073280039,1.311410062,3.520900087,2.766163417,5.418872898,3.652462105,2.870939879,5.751045768,4.010553205,3.442988039
1.079416333,1.970577995,2.218946856,1.115728374,5.428223754,3.149445419,2.303337348,5.660156548,4.143510738,7.661274382
1.072721096,0.436172127,3.554626374,0.67155007,5.486118582,3.46863224,2.448784412,5.565092034,4.245712509,4.512767572
1.070622537,1.228002072,3.942015538,2.940218305,5.369286524,2.928453958,2.827399918,5.992816791,4.030782059,3.343482844
1.065248941,2.569539124,3.557362213,1.196478094,5.137620388,2.702665161,2.002971947,5.110578492,4.022848588,7.221377426
1.069331869,2.993509639,3.971326675,0.978921106,5.176580743,2.42302209,2.301756169,5.573839579,4.10370957,6.215743313
1.06800506,0.472841032,3.100466347,2.775463251,5.458122936,3.280335939,2.349849794,5.257733266,4.341846793,5.267559041
1.078244826,0.30202253,3.555649446,1.73505995,5.233794761,3.438575357,2.539298319,5.053072067,4.066435594,1.790972909
1.070983075,2.171365712,3.921683119,2.204269355,5.085128129,3.149586533,2.747854115,5.121800206,4.059436036,7.363749606
1.076305859,0.445332612,2.613185777,1.656678808,5.298410159,3.171752616,2.187122026,5.575847404,4.340067957,1.325250526
1.078776536,1.704967807,3.798099308,2.102176603,5.178893648,2.494499435,2.08473347,5.260198051,4.011131445,7.232747382
1.066852205,1.873629581,2.730869415,1.514207848,5.13229158,3.694930794,2.008082932,5.681726157,4.087087997,6.483780533
1.069111719,1.818049637,3.043647823,2.336740297,5.146086199,2.696952599,2.369886474,5.014606149,4.066891887,2.645615935
1.070591333,1.377802507,2.213469228,1.360932933,5.418167156,3.26213171,2.529144886,5.051430053,4.003726154,5.815654128
1.074712543,2.323878015,3.40783785,2.933237437,5.332812678,2.844683142,2.135744253,5.869721616,4.108083698,3.740721327
